"Task_ID","Scenario","Allocation","Model_ID","Utility_Type","Lambda_T","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Arrival_Rate"
381,11,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
382,12,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
383,13,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
384,14,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
385,15,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
386,16,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
387,17,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
388,18,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
389,19,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
390,20,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
391,21,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
392,22,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
393,23,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
394,24,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
395,25,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
396,26,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
397,27,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
398,28,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
399,29,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
400,30,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
401,31,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
402,32,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
403,33,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
404,34,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
405,35,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
406,36,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
407,37,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
408,1,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
409,2,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
410,3,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
411,4,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
412,5,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
413,6,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
414,7,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
415,8,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
416,9,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
417,10,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
418,11,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
419,12,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
420,13,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
421,14,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
422,15,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
423,16,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
424,17,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
425,18,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
426,19,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
427,20,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
428,21,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
429,22,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
430,23,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
431,24,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
432,25,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
433,26,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
434,27,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
435,28,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
436,29,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
437,30,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
438,31,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
439,32,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
440,33,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
441,34,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
442,35,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
443,36,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
444,37,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
445,1,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
446,2,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
447,3,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
448,4,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
449,5,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
450,6,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
451,7,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
452,8,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
453,9,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
454,10,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
455,11,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
456,12,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
457,13,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
458,14,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
459,15,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
460,16,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
461,17,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
462,18,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
463,19,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
464,20,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
465,21,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
466,22,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
467,23,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
468,24,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
469,25,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
470,26,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
471,27,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
472,28,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
473,29,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
474,30,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
475,31,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
476,32,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
477,33,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
478,34,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
479,35,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
480,36,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
481,37,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
482,1,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
483,2,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
484,3,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
485,4,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
486,5,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
487,6,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
488,7,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
489,8,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
490,9,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
491,10,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
492,11,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
493,12,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
494,13,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
495,14,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
496,15,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
497,16,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
498,17,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
499,18,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
500,19,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
501,20,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
502,21,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
503,22,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
504,23,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
505,24,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
506,25,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
507,26,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
508,27,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
509,28,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
510,29,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
511,30,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
512,31,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
513,32,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
514,33,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
515,34,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
516,35,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
517,36,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
518,37,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
519,1,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
520,2,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
521,3,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
522,4,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
523,5,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
524,6,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
525,7,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
526,8,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
527,9,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
528,10,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
529,11,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
530,12,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
531,13,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
532,14,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
533,15,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
534,16,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
535,17,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
536,18,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
537,19,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
538,20,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
539,21,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
540,22,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
541,23,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
542,24,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
543,25,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
544,26,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
545,27,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
546,28,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
547,29,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
548,30,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
549,31,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
550,32,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
551,33,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
552,34,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
553,35,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
554,36,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
555,37,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
556,1,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
557,2,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
558,3,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
559,4,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
560,5,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
561,6,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
562,7,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
563,8,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
564,9,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
565,10,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
566,11,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
567,12,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
568,13,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
569,14,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
570,15,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
571,16,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
572,17,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
573,18,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
574,19,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
575,20,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
576,21,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
577,22,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
578,23,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
579,24,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
580,25,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
581,26,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
582,27,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
583,28,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
584,29,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
585,30,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
586,31,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
587,32,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
588,33,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
589,34,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
590,35,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
591,36,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
592,37,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0178571428571429
593,1,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
594,2,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
595,3,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
596,4,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
597,5,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
598,6,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
599,7,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
600,8,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
601,9,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
602,10,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
603,11,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
604,12,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
605,13,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
606,14,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
607,15,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
608,16,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
609,17,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
610,18,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
611,19,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
612,20,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
613,21,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
614,22,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
615,23,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
616,24,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
617,25,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
618,26,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
619,27,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
620,28,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
621,29,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
622,30,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
623,31,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
624,32,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
625,33,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
626,34,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
627,35,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
628,36,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
629,37,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
630,1,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
631,2,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
632,3,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
633,4,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
634,5,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
635,6,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
636,7,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
637,8,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
638,9,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
639,10,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
640,11,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
641,12,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
642,13,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
643,14,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
644,15,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
645,16,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
646,17,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
647,18,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
648,19,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
649,20,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
650,21,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
651,22,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
652,23,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
653,24,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
654,25,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
655,26,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
656,27,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
657,28,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
658,29,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
659,30,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
660,31,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
661,32,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
662,33,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
663,34,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
664,35,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
665,36,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
666,37,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
667,1,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
668,2,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
669,3,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
670,4,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
671,5,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
672,6,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
673,7,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
674,8,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
675,9,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
676,10,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
677,11,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
678,12,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
679,13,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
680,14,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
681,15,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
682,16,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
683,17,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
684,18,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
685,19,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
686,20,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
687,21,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
688,22,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
689,23,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
690,24,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
691,25,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
692,26,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
693,27,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
694,28,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
695,29,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
696,30,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
697,31,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
698,32,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
699,33,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
700,34,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
701,35,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
702,36,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
703,37,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
704,1,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
705,2,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
706,3,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
707,4,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
708,5,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
709,6,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
710,7,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
711,8,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
712,9,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
713,10,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
714,11,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
715,12,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
716,13,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
717,14,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
718,15,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
719,16,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
720,17,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
721,18,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
722,19,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
723,20,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
724,21,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
725,22,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
726,23,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
727,24,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
728,25,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
729,26,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
