"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,4,0.15,0.24,0.1154,NA,NA,NA,8.7198,5.0776,5.0776,2.7016,29.9864,20.0227,0.0504,336.6111,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,5,0.2,0.335,0.2216,NA,NA,NA,37.5,7.6028,7.6028,0.9572,29.9864,20.0227,0.0504,336.6111,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,6,0.22,0.4,0.3699,NA,NA,NA,28.3266,4.3352,4.3352,2.0141,29.9864,20.0227,0.0504,336.6111,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,7,0.3,0.498,0.4378,NA,NA,NA,14.5161,1.6482,1.6482,0.501,29.9864,20.0227,0.0504,336.6111,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,2,1,8,0.45,0.72,0.4994,NA,NA,NA,9.8286,0.9844,0.9844,0.4037,29.9864,20.0227,0.0504,336.6111,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,1,0.05,0.05,0.0341,NA,NA,NA,0,3.5685,3.5685,0,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,2,0.08,0.125,0.0619,NA,NA,NA,0.2016,3.4491,3.4491,3.1366,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,3,0.1,0.172,0.0896,NA,NA,NA,1.0585,3.4204,3.4204,2.8785,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,4,0.15,0.24,0.118,NA,NA,NA,8.871,5.0565,5.0565,0.5675,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,5,0.2,0.335,0.2246,NA,NA,NA,36.8952,7.7177,7.7177,2.9688,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,6,0.22,0.4,0.3727,NA,NA,NA,28.9819,4.1295,4.1295,1.8896,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,7,0.3,0.498,0.4403,NA,NA,NA,14.1633,1.7253,1.7253,0.5786,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,3,1,8,0.45,0.72,0.5016,NA,NA,NA,9.7782,0.9194,0.9194,0.4531,29.9864,17.5136,0.0504,323.0011,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,1,0.05,0.05,0.0385,NA,NA,NA,0,3.6457,3.6457,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,2,0.1,0.1,0.0699,NA,NA,NA,0.252,3.4052,3.4052,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,3,0.12,0.12,0.1011,NA,NA,NA,1.2097,3.6789,3.6789,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,4,0.15,0.15,0.1327,NA,NA,NA,10.8367,5.3332,5.3332,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,5,0.2,0.2,0.2494,NA,NA,NA,44.4052,8.247,8.247,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,6,0.3,0.3,0.4053,NA,NA,NA,34.6774,4.317,4.317,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,7,0.5,0.5,0.4743,NA,NA,NA,7.5605,1.1462,1.1462,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,8,0.6,0.6,0.5357,NA,NA,NA,1.0081,0.2132,0.2132,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,1,0.05,0.05,0.0297,NA,NA,NA,0,3.5428,3.5428,0,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,2,0.1,0.1,0.0559,NA,NA,NA,0,3.3644,3.3644,3.1043,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,3,0.12,0.12,0.0828,NA,NA,NA,0.8569,3.2797,3.2797,0.184,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,4,0.15,0.15,0.1108,NA,NA,NA,6.502,4.6195,4.6195,2.6663,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,5,0.2,0.2,0.2183,NA,NA,NA,35.7359,7.4304,7.4304,0.8367,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,6,0.3,0.3,0.3698,NA,NA,NA,39.9698,5.1956,5.1956,2.2046,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,7,0.5,0.5,0.4391,NA,NA,NA,13.7601,1.8886,1.8886,0.4718,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,8,0.6,0.6,0.5017,NA,NA,NA,3.125,0.6653,0.6653,0.2389,29.9864,20.2797,0.0504,337.6764,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,1,0.05,0.05,0.0286,NA,NA,NA,0,3.5398,3.5398,0,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,2,0.1,0.1,0.0541,NA,NA,NA,0,3.3175,3.3175,3.0953,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,3,0.12,0.12,0.0804,NA,NA,NA,0.8065,3.2571,3.2571,2.87,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,4,0.15,0.15,0.1079,NA,NA,NA,5.746,4.5665,4.5665,0.3952,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,5,0.2,0.2,0.2141,NA,NA,NA,33.9718,7.0176,7.0176,2.9345,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,6,0.3,0.3,0.3649,NA,NA,NA,41.9355,5.4254,5.4254,2.2908,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,7,0.5,0.5,0.4342,NA,NA,NA,13.8105,2.0852,2.0852,0.5484,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,8,0.6,0.6,0.4969,NA,NA,NA,3.6794,0.7772,0.7772,0.3201,29.9864,17.5323,0.0504,322.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,1,0.05,0.05,0.0385,NA,NA,NA,0,3.6457,3.6457,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,2,0.1,0.115,0.0699,NA,NA,NA,0.252,3.4052,3.4052,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,3,0.12,0.15,0.1011,NA,NA,NA,1.2097,3.6789,3.6789,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,4,0.15,0.186,0.1327,NA,NA,NA,10.8367,5.3332,5.3332,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,5,0.2,0.245,0.2494,NA,NA,NA,44.4052,8.247,8.247,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,6,0.3,0.36,0.4053,NA,NA,NA,34.6774,4.317,4.317,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,7,0.5,0.59,0.4743,NA,NA,NA,7.5605,1.1462,1.1462,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,8,0.6,0.75,0.5357,NA,NA,NA,1.0081,0.2132,0.2132,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,1,0.05,0.05,0.0331,NA,NA,NA,0,3.564,3.564,0,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,2,0.1,0.115,0.0613,NA,NA,NA,0.1008,3.4582,3.4582,3.1285,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,3,0.12,0.15,0.0899,NA,NA,NA,1.0585,3.3085,3.3085,0.2293,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,4,0.15,0.186,0.1194,NA,NA,NA,7.3589,4.878,4.878,2.6557,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,5,0.2,0.245,0.2306,NA,NA,NA,39.9194,7.6754,7.6754,0.9461,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,6,0.3,0.36,0.384,NA,NA,NA,38.256,5.0111,5.0111,2.1134,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,7,0.5,0.59,0.4532,NA,NA,NA,11.2903,1.6179,1.6179,0.44,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,8,0.6,0.75,0.5154,NA,NA,NA,1.9657,0.4733,0.4733,0.191,29.9864,20.2823,0.0504,337.9473,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,1,0.05,0.05,0.0327,NA,NA,NA,0,3.5625,3.5625,0,29.9864,17.6734,0.0504,323.0816,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,2,0.1,0.115,0.0606,NA,NA,NA,0.1008,3.4249,3.4249,3.128,29.9864,17.6734,0.0504,323.0816,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,3,0.12,0.15,0.089,NA,NA,NA,0.8569,3.3296,3.3296,2.872,29.9864,17.6734,0.0504,323.0816,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,4,0.15,0.186,0.1181,NA,NA,NA,7.4597,4.816,4.816,0.4834,29.9864,17.6734,0.0504,323.0816,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,5,0.2,0.245,0.2287,NA,NA,NA,37.752,7.4652,7.4652,2.9526,29.9864,17.6734,0.0504,323.0816,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
